Order_ID,Order_Date,Customer_ID,Customer_Name,Product_ID,Product_Name,Category,Region,State,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Method
O00178,2025-09-11,C0563,Karthik Patel,P2376,Dining Table,Furniture,North,Delhi,2,31023.66,0.0,62047.32,41600.21,20447.11,Net Banking
O00179,2025-03-15,C0638,Vijay Iyer,P2376,Dining Table,Furniture,East,Jharkhand,2,32553.54,0.1,58596.37,34084.75,24511.62,UPI
O00180,2025-12-30,C0985,Divya Das,P3727,Monitor,Electronics,South,Andhra Pradesh,6,14937.66,0.0,89625.96,52763.61,36862.35,Debit Card
O00181,2026-02-04,C0205,Ananya Verma,P3693,Keyboard,Electronics,West,Gujarat,5,4368.29,0.0,21841.45,15916.47,5924.98,Debit Card
O00182,2026-06-03,C0672,Sneha Singh,P3727,Monitor,Electronics,South,Kerala,7,27524.85,0.05,183040.25,142531.32,40508.93,UPI
O00183,2025-03-23,C0984,Arun Patel,P2376,Dining Table,Furniture,South,Kerala,3,34244.14,0.1,92459.18,61381.94,31077.24,UPI
O00184,2026-05-05,C0593,Sneha Sharma,P5057,Headphones,Electronics,South,Tamil Nadu,4,9006.39,0.0,36025.56,27014.86,9010.7,UPI
O00185,2026-06-01,C1081,Priya Rao,P9007,Jeans,Clothing,East,Jharkhand,2,3141.17,0.05,5968.22,4534.82,1433.4,Cash
O00186,2025-10-21,C0611,Rahul Kumar,P4870,Smartwatch,Electronics,West,Gujarat,7,16018.1,0.1,100914.03,76898.71,24015.32,Cash
O00187,2025-03-20,C0782,Ravi Nair,P8566,Dress,Clothing,East,Jharkhand,2,4002.92,0.1,7205.26,5134.49,2070.77,Debit Card
O00188,2025-08-15,C0601,Priya Patel,P0790,Face Cream,Beauty,South,Andhra Pradesh,5,1744.94,0.0,8724.7,6156.14,2568.56,Cash
O00189,2026-04-30,C0905,Sneha Sharma,P7780,Vacuum Cleaner,Home & Kitchen,West,Goa,2,10818.84,0.1,19473.91,12070.87,7403.04,Debit Card
O00190,2025-02-09,C1153,Vijay Nair,P6266,Bookshelf,Furniture,North,Uttar Pradesh,5,9460.03,0.15,40205.13,26340.75,13864.38,Debit Card
O00191,2025-01-16,C1013,Karthik Sharma,P7050,Makeup Kit,Beauty,East,West Bengal,4,4488.6,0.2,14363.52,10592.7,3770.82,Debit Card
O00192,2025-12-19,C0930,Meena Das,P7291,Jacket,Clothing,South,Andhra Pradesh,3,2774.54,0.15,7075.08,5494.33,1580.75,Credit Card
O00193,2026-01-12,C0457,Karthik Nair,P3727,Monitor,Electronics,North,Uttar Pradesh,2,26204.36,0.15,44547.41,31455.12,13092.29,Net Banking
O00194,2025-07-09,C0546,Ravi Patel,P4636,Smartphone,Electronics,West,Goa,7,26989.24,0.1,170032.21,116390.67,53641.54,UPI
O00195,2025-10-16,C1090,Rahul Nair,P3067,Cookware Set,Home & Kitchen,South,Kerala,4,6026.35,0.0,24105.4,17772.13,6333.27,UPI
O00196,2026-05-31,C0143,Karthik Patel,P3067,Cookware Set,Home & Kitchen,East,Bihar,1,3684.47,0.1,3316.02,2670.04,645.98,Cash
O00197,2025-07-26,C0646,Vijay Sharma,P9685,Laptop,Electronics,South,Tamil Nadu,6,68810.75,0.15,350934.82,249583.29,101351.53,Debit Card
O00198,2025-10-08,C0614,Vijay Reddy,P6266,Bookshelf,Furniture,North,Punjab,1,5276.07,0.15,4484.66,3412.61,1072.05,UPI
O00199,2025-11-23,C0763,Vijay Verma,P8699,Coffee Maker,Home & Kitchen,West,Maharashtra,4,7263.17,0.05,27600.05,17455.0,10145.05,Net Banking
O00200,2025-10-13,C0820,Ravi Das,P1101,T-Shirt,Clothing,South,Tamil Nadu,3,639.53,0.1,1726.73,1249.66,477.07,Debit Card
O00201,2025-05-07,C0477,Arun Patel,P0899,Perfume,Beauty,West,Madhya Pradesh,3,4980.38,0.15,12699.97,8955.35,3744.62,Net Banking
O00202,2025-07-20,C1059,Arun Sharma,P5057,Headphones,Electronics,East,Jharkhand,1,1471.53,0.1,1324.38,794.27,530.11,Cash
O00203,2025-01-26,C0505,Rahul Singh,P1600,Office Chair,Furniture,South,Telangana,7,10929.27,0.0,76504.89,51432.92,25071.97,Net Banking
O00204,2025-07-13,C0951,Ravi Kumar,P7050,Makeup Kit,Beauty,South,Karnataka,7,2187.19,0.15,13013.78,7557.12,5456.66,Net Banking
O00205,2025-10-10,C0362,Arun Verma,P4333,Desk,Furniture,South,Andhra Pradesh,5,14459.43,0.1,65067.44,45074.72,19992.72,Net Banking
O00206,2025-02-18,C0404,Arun Rao,P1600,Office Chair,Furniture,South,Karnataka,7,15137.49,0.1,95366.19,67046.27,28319.92,Debit Card
O00207,2025-12-10,C0856,Karthik Patel,P9685,Laptop,Electronics,South,Tamil Nadu,3,70222.36,0.15,179067.02,125069.57,53997.45,Debit Card
O00208,2025-11-29,C0001,Sneha Patel,P7087,Tablet,Electronics,East,West Bengal,4,36703.24,0.1,132131.66,84823.45,47308.21,Net Banking
O00209,2025-04-13,C0520,Ravi Iyer,P5057,Headphones,Electronics,East,West Bengal,6,3982.16,0.0,23892.96,17320.27,6572.69,Credit Card
O00210,2026-02-24,C0412,Sneha Singh,P3727,Monitor,Electronics,North,Haryana,1,10491.16,0.0,10491.16,6978.14,3513.02,Credit Card
O00211,2025-07-21,C0910,Priya Patel,P1101,T-Shirt,Clothing,North,Haryana,6,473.61,0.0,2841.66,1765.36,1076.3,Debit Card
O00212,2026-01-22,C1105,Ravi Patel,P8699,Coffee Maker,Home & Kitchen,North,Punjab,3,6145.0,0.1,16591.5,9797.24,6794.26,Net Banking
O00213,2025-10-06,C0277,Ananya Sharma,P9667,Mixer Grinder,Home & Kitchen,West,Gujarat,4,6874.28,0.05,26122.26,17071.3,9050.96,Credit Card
O00214,2026-03-27,C0847,Ravi Iyer,P6547,Shoes,Clothing,North,Uttar Pradesh,3,3994.55,0.05,11384.47,8245.29,3139.18,Cash
O00215,2026-03-16,C0421,Sneha Kumar,P4333,Desk,Furniture,South,Andhra Pradesh,1,23932.89,0.05,22736.25,16009.45,6726.8,Credit Card
O00216,2026-04-24,C0817,Arun Reddy,P7291,Jacket,Clothing,West,Goa,5,4561.64,0.15,19386.97,13944.14,5442.83,UPI
O00217,2026-03-10,C0075,Divya Rao,P9685,Laptop,Electronics,North,Haryana,3,61265.92,0.15,156228.1,106140.75,50087.35,Debit Card
O00218,2025-05-05,C0485,Meena Das,P7087,Tablet,Electronics,North,Punjab,2,22494.5,0.05,42739.55,29344.58,13394.97,Credit Card
O00219,2025-03-18,C0109,Ananya Singh,P9667,Mixer Grinder,Home & Kitchen,West,Gujarat,5,3501.94,0.1,15758.73,11188.84,4569.89,Net Banking
O00220,2025-12-20,C0762,Arun Das,P3067,Cookware Set,Home & Kitchen,South,Karnataka,6,5999.8,0.0,35998.8,28056.21,7942.59,Cash
O00221,2025-10-07,C1135,Priya Singh,P0649,Sofa,Furniture,East,West Bengal,3,41730.76,0.1,112673.05,73476.06,39196.99,UPI
O00222,2025-06-14,C0517,Arun Das,P3067,Cookware Set,Home & Kitchen,West,Madhya Pradesh,4,7423.05,0.0,29692.2,21447.37,8244.83,Credit Card
O00223,2025-05-20,C0476,Karthik Kumar,P8699,Coffee Maker,Home & Kitchen,South,Karnataka,4,6000.87,0.0,24003.48,19507.77,4495.71,Debit Card
O00224,2025-08-16,C0407,Ravi Patel,P0649,Sofa,Furniture,South,Tamil Nadu,2,39577.23,0.15,67281.29,46386.08,20895.21,Cash
O00225,2025-12-31,C0116,Arun Kumar,P7780,Vacuum Cleaner,Home & Kitchen,North,Delhi,1,8879.65,0.0,8879.65,5814.89,3064.76,Debit Card
O00226,2026-05-09,C0480,Ananya Reddy,P2376,Dining Table,Furniture,South,Kerala,3,31545.31,0.1,85172.34,62330.02,22842.32,Net Banking
O00227,2025-10-13,C1187,Rahul Sharma,P4333,Desk,Furniture,East,Bihar,2,21569.39,0.05,40981.84,23910.27,17071.57,UPI
O00228,2025-01-01,C0648,Karthik Verma,P2376,Dining Table,Furniture,South,Telangana,7,31879.46,0.1,200840.6,121520.01,79320.59,UPI
O00229,2026-02-18,C0910,Priya Patel,P7780,Vacuum Cleaner,Home & Kitchen,South,Karnataka,3,16296.28,0.1,43999.96,26712.53,17287.43,Credit Card
O00230,2025-11-18,C0184,Priya Iyer,P7780,Vacuum Cleaner,Home & Kitchen,South,Telangana,3,15445.28,0.15,39385.46,26672.8,12712.66,Debit Card
O00231,2025-11-17,C0781,Karthik Patel,P1796,Mouse,Electronics,North,Rajasthan,5,1481.92,0.1,6668.64,4168.45,2500.19,Credit Card
O00232,2025-06-09,C0412,Divya Das,P6547,Shoes,Clothing,North,Punjab,7,3852.0,0.1,24267.6,14907.35,9360.25,Credit Card
O00233,2025-12-20,C0991,Arun Rao,P4333,Desk,Furniture,West,Maharashtra,5,5937.04,0.05,28200.94,21141.52,7059.42,Credit Card
O00234,2025-06-06,C0577,Rahul Verma,P2376,Dining Table,Furniture,East,West Bengal,3,31396.8,0.1,84771.36,67624.48,17146.88,Debit Card
O00235,2025-07-17,C0691,Karthik Kumar,P1600,Office Chair,Furniture,North,Uttar Pradesh,2,4113.23,0.1,7403.81,5947.04,1456.77,UPI
O00236,2025-06-24,C0235,Karthik Kumar,P6993,Air Fryer,Home & Kitchen,South,Telangana,4,4601.61,0.1,16565.8,13361.24,3204.56,UPI
O00237,2025-10-20,C0871,Ravi Patel,P7087,Tablet,Electronics,South,Telangana,7,15107.37,0.1,95176.43,72808.76,22367.67,UPI
O00238,2025-01-13,C1124,Priya Verma,P9685,Laptop,Electronics,North,Rajasthan,1,81092.9,0.1,72983.61,53675.88,19307.73,Cash
O00239,2025-06-11,C0274,Rahul Reddy,P8566,Dress,Clothing,North,Uttar Pradesh,4,1208.79,0.1,4351.64,3012.89,1338.75,UPI
O00240,2025-08-23,C0049,Ananya Reddy,P7050,Makeup Kit,Beauty,North,Delhi,2,2720.84,0.0,5441.68,4054.76,1386.92,Net Banking
O00241,2026-02-02,C0387,Ananya Kumar,P4333,Desk,Furniture,North,Delhi,4,16902.63,0.0,67610.52,46744.75,20865.77,Cash
O00242,2025-08-18,C1180,Arun Nair,P4636,Smartphone,Electronics,West,Goa,4,63872.65,0.0,255490.6,149223.74,106266.86,Debit Card
O00243,2026-02-25,C0665,Arun Iyer,P1600,Office Chair,Furniture,South,Telangana,2,6737.32,0.1,12127.18,8694.65,3432.53,Debit Card
O00244,2025-08-16,C0160,Sneha Kumar,P8566,Dress,Clothing,East,West Bengal,7,4121.5,0.05,27407.98,18514.67,8893.31,Cash
O00245,2026-05-04,C0412,Vijay Rao,P1077,Skin Care Set,Beauty,East,Odisha,4,5780.51,0.15,19653.73,15102.82,4550.91,Cash
O00246,2025-10-05,C1114,Vijay Rao,P6547,Shoes,Clothing,North,Haryana,1,4187.59,0.1,3768.83,2709.0,1059.83,Debit Card
O00247,2026-02-16,C1073,Divya Reddy,P7050,Makeup Kit,Beauty,West,Maharashtra,6,2432.95,0.15,12408.04,9304.21,3103.83,Credit Card
O00248,2025-01-05,C0459,Sneha Reddy,P9007,Jeans,Clothing,North,Delhi,1,3390.63,0.1,3051.57,1947.07,1104.5,Net Banking
O00249,2026-01-25,C0714,Rahul Reddy,P1077,Skin Care Set,Beauty,South,Kerala,5,3302.93,0.15,14037.45,10413.59,3623.86,UPI
O00250,2025-02-19,C0272,Divya Patel,P1077,Skin Care Set,Beauty,East,Jharkhand,4,5973.06,0.1,21503.02,17535.16,3967.86,UPI
O00251,2025-10-01,C0154,Ananya Singh,P5057,Headphones,Electronics,North,Punjab,4,9760.03,0.15,33184.1,26762.59,6421.51,Debit Card
O00252,2025-09-04,C0008,Divya Kumar,P4333,Desk,Furniture,North,Punjab,3,18332.01,0.0,54996.03,39356.29,15639.74,Net Banking
O00253,2026-02-25,C1180,Meena Das,P1600,Office Chair,Furniture,South,Telangana,2,8164.21,0.15,13879.16,10477.75,3401.41,Debit Card
O00254,2025-12-15,C1197,Meena Singh,P7087,Tablet,Electronics,North,Rajasthan,1,16306.6,0.2,13045.28,10555.76,2489.52,UPI
O00255,2025-11-23,C0404,Karthik Patel,P5057,Headphones,Electronics,North,Uttar Pradesh,3,11470.03,0.1,30969.08,20616.4,10352.68,Credit Card
O00256,2025-04-01,C0114,Arun Rao,P1077,Skin Care Set,Beauty,North,Delhi,2,5574.84,0.0,11149.68,7820.72,3328.96,Debit Card
O00257,2025-07-12,C1016,Ravi Singh,P8699,Coffee Maker,Home & Kitchen,South,Kerala,5,7893.7,0.1,35521.65,24247.09,11274.56,Cash
O00258,2025-04-19,C0552,Karthik Das,P3067,Cookware Set,Home & Kitchen,North,Punjab,6,6638.27,0.05,37838.14,26464.36,11373.78,Cash
O00259,2026-01-03,C0475,Divya Rao,P4870,Smartwatch,Electronics,South,Andhra Pradesh,7,16132.2,0.05,107279.13,64669.23,42609.9,Debit Card
O00260,2025-06-13,C0536,Meena Singh,P8699,Coffee Maker,Home & Kitchen,West,Madhya Pradesh,3,6367.45,0.05,18147.23,10723.14,7424.09,Cash
O00261,2025-09-11,C0825,Ravi Reddy,P2376,Dining Table,Furniture,North,Delhi,6,9475.13,0.2,45480.62,28847.0,16633.62,Net Banking
O00262,2026-01-19,C0844,Ananya Patel,P7087,Tablet,Electronics,South,Andhra Pradesh,7,29937.8,0.05,199086.37,151738.96,47347.41,Credit Card
O00263,2026-06-21,C0206,Ravi Reddy,P3693,Keyboard,Electronics,South,Karnataka,4,4934.89,0.1,17765.6,11980.53,5785.07,Net Banking
O00264,2025-07-21,C0767,Ravi Kumar,P4870,Smartwatch,Electronics,South,Kerala,3,12240.73,0.05,34886.08,23262.4,11623.68,Cash
O00265,2025-04-12,C0563,Divya Kumar,P7291,Jacket,Clothing,West,Goa,1,4133.83,0.0,4133.83,2576.4,1557.43,Debit Card
O00266,2025-06-16,C0763,Ravi Verma,P6993,Air Fryer,Home & Kitchen,East,West Bengal,5,5313.84,0.1,23912.28,14772.01,9140.27,UPI
O00267,2025-06-24,C0963,Meena Singh,P7780,Vacuum Cleaner,Home & Kitchen,North,Delhi,4,9996.62,0.0,39986.48,31243.81,8742.67,Credit Card
O00268,2025-11-11,C0993,Arun Nair,P9007,Jeans,Clothing,North,Delhi,3,2016.95,0.05,5748.31,3999.35,1748.96,Net Banking
O00269,2026-04-03,C0452,Vijay Sharma,P5533,Shampoo,Beauty,West,Goa,6,872.7,0.1,4712.58,3016.58,1696.0,Debit Card
O00270,2025-06-28,C0113,Karthik Das,P5533,Shampoo,Beauty,South,Andhra Pradesh,3,611.66,0.15,1559.73,1065.81,493.92,Cash
O00271,2025-02-02,C0019,Ananya Das,P6266,Bookshelf,Furniture,South,Tamil Nadu,3,3037.56,0.05,8657.05,6983.36,1673.69,Net Banking
O00272,2025-05-08,C0404,Sneha Sharma,P3067,Cookware Set,Home & Kitchen,West,Madhya Pradesh,7,4478.52,0.2,25079.71,14952.54,10127.17,Net Banking
O00273,2026-06-02,C0681,Karthik Sharma,P0899,Perfume,Beauty,North,Uttar Pradesh,2,3203.39,0.0,6406.78,4515.04,1891.74,Debit Card
O00274,2025-12-11,C0586,Ananya Reddy,P9007,Jeans,Clothing,West,Gujarat,2,2469.46,0.0,4938.92,2954.17,1984.75,Cash
O00275,2025-05-28,C0367,Priya Das,P3693,Keyboard,Electronics,North,Uttar Pradesh,2,3726.31,0.05,7079.99,5064.16,2015.83,UPI
O00276,2026-03-19,C0258,Divya Kumar,P9667,Mixer Grinder,Home & Kitchen,South,Andhra Pradesh,3,3188.39,0.0,9565.17,7716.57,1848.6,Debit Card
O00277,2025-09-05,C0414,Ravi Kumar,P5533,Shampoo,Beauty,North,Punjab,1,585.61,0.15,497.77,353.46,144.31,Debit Card
O00278,2025-03-14,C0928,Ananya Reddy,P7050,Makeup Kit,Beauty,East,Odisha,1,2542.36,0.1,2288.12,1506.71,781.41,Cash
O00279,2026-01-02,C0379,Ravi Rao,P9667,Mixer Grinder,Home & Kitchen,South,Telangana,3,6331.45,0.1,17094.92,12531.35,4563.57,Credit Card
O00280,2025-02-08,C1071,Arun Verma,P8699,Coffee Maker,Home & Kitchen,South,Andhra Pradesh,6,4531.05,0.0,27186.3,16176.02,11010.28,Net Banking
O00281,2025-06-10,C0639,Rahul Singh,P4333,Desk,Furniture,West,Gujarat,3,10666.1,0.1,28798.47,19450.13,9348.34,UPI
O00282,2026-05-09,C0509,Ananya Verma,P7087,Tablet,Electronics,North,Delhi,7,19527.9,0.05,129860.54,103223.94,26636.6,UPI
O00283,2026-03-21,C0742,Meena Nair,P7087,Tablet,Electronics,East,Bihar,4,26980.71,0.0,107922.84,82901.68,25021.16,Credit Card
O00284,2025-07-04,C0875,Ananya Nair,P3067,Cookware Set,Home & Kitchen,South,Telangana,4,3102.18,0.05,11788.28,8854.3,2933.98,Credit Card
O00285,2025-01-21,C0621,Divya Patel,P2376,Dining Table,Furniture,West,Goa,3,29757.8,0.0,89273.4,71587.86,17685.54,Debit Card
O00286,2025-10-04,C0052,Sneha Verma,P1101,T-Shirt,Clothing,West,Gujarat,5,761.69,0.15,3237.18,2617.83,619.35,Cash
O00287,2025-12-28,C0881,Karthik Verma,P1101,T-Shirt,Clothing,South,Tamil Nadu,6,1130.06,0.1,6102.32,3823.27,2279.05,Net Banking
O00288,2025-03-17,C0414,Ravi Reddy,P1101,T-Shirt,Clothing,East,Bihar,1,540.55,0.1,486.49,303.09,183.4,Cash
O00289,2025-02-14,C0450,Karthik Reddy,P1796,Mouse,Electronics,South,Telangana,4,1738.83,0.0,6955.32,4173.56,2781.76,UPI
O00290,2026-05-14,C1020,Rahul Singh,P4333,Desk,Furniture,South,Kerala,2,15384.49,0.1,27692.08,17692.04,10000.04,Debit Card
O00291,2025-12-29,C0958,Arun Patel,P0649,Sofa,Furniture,North,Delhi,3,38464.33,0.1,103853.69,64514.59,39339.1,Credit Card
O00292,2025-04-03,C0560,Arun Das,P2376,Dining Table,Furniture,North,Rajasthan,5,17104.58,0.0,85522.9,63808.44,21714.46,Net Banking
O00293,2026-03-27,C1127,Karthik Kumar,P1600,Office Chair,Furniture,South,Tamil Nadu,1,12364.38,0.15,10509.72,7793.79,2715.93,Debit Card
O00294,2026-02-20,C0025,Ananya Verma,P8566,Dress,Clothing,West,Madhya Pradesh,1,2860.22,0.15,2431.19,1528.79,902.4,Cash
O00295,2025-07-18,C0659,Priya Verma,P1600,Office Chair,Furniture,North,Haryana,5,10522.99,0.0,52614.95,35690.69,16924.26,UPI
O00296,2026-01-19,C0751,Ravi Nair,P3067,Cookware Set,Home & Kitchen,South,Andhra Pradesh,4,7057.15,0.1,25405.74,20721.17,4684.57,Credit Card
O00297,2025-12-01,C0635,Meena Patel,P2376,Dining Table,Furniture,South,Telangana,3,9890.09,0.1,26703.24,19387.04,7316.2,Cash
O00298,2025-05-02,C0898,Arun Verma,P0649,Sofa,Furniture,South,Karnataka,4,36015.57,0.0,144062.28,87140.8,56921.48,UPI
O00299,2025-09-07,C0807,Meena Singh,P1101,T-Shirt,Clothing,North,Rajasthan,1,321.94,0.0,321.94,241.83,80.11,Debit Card
O00300,2025-08-08,C0401,Vijay Patel,P9685,Laptop,Electronics,North,Punjab,5,74623.98,0.15,317151.91,228004.83,89147.08,Credit Card
O00301,2025-09-26,C0616,Ravi Nair,P5057,Headphones,Electronics,West,Madhya Pradesh,5,3521.06,0.05,16725.04,13344.6,3380.44,Cash
O00302,2026-05-29,C0858,Vijay Sharma,P9667,Mixer Grinder,Home & Kitchen,South,Karnataka,6,7675.57,0.05,43750.75,32645.33,11105.42,Debit Card
O00303,2025-05-09,C0923,Divya Iyer,P1077,Skin Care Set,Beauty,North,Uttar Pradesh,6,1128.33,0.1,6092.98,4735.44,1357.54,Cash
O00304,2025-07-23,C0575,Ananya Reddy,P7780,Vacuum Cleaner,Home & Kitchen,South,Tamil Nadu,5,16429.42,0.0,82147.1,58633.39,23513.71,Credit Card
O00305,2025-02-25,C0455,Sneha Reddy,P9667,Mixer Grinder,Home & Kitchen,South,Telangana,2,7991.66,0.0,15983.32,11482.55,4500.77,Debit Card
O00306,2025-04-01,C0365,Rahul Kumar,P5533,Shampoo,Beauty,West,Gujarat,3,222.43,0.05,633.93,486.92,147.01,Debit Card
O00307,2025-10-31,C0992,Divya Iyer,P3727,Monitor,Electronics,South,Kerala,7,19744.35,0.0,138210.45,111289.72,26920.73,Net Banking
O00308,2025-12-05,C0383,Rahul Sharma,P0899,Perfume,Beauty,North,Rajasthan,2,1295.27,0.1,2331.49,1670.92,660.57,Debit Card
O00309,2025-07-10,C0780,Priya Singh,P7050,Makeup Kit,Beauty,South,Karnataka,6,3737.21,0.1,20180.93,14577.86,5603.07,Debit Card
O00310,2025-06-04,C0888,Vijay Das,P1077,Skin Care Set,Beauty,West,Gujarat,4,3401.87,0.1,12246.73,9152.14,3094.59,UPI
O00311,2025-03-05,C0616,Ananya Reddy,P3693,Keyboard,Electronics,West,Maharashtra,2,3571.37,0.15,6071.33,3768.69,2302.64,Cash
O00312,2026-01-10,C1142,Divya Reddy,P1101,T-Shirt,Clothing,South,Andhra Pradesh,3,1258.55,0.2,3020.52,2391.01,629.51,Credit Card
O00313,2026-03-14,C1174,Divya Nair,P9007,Jeans,Clothing,North,Uttar Pradesh,5,2000.67,0.0,10003.35,7258.86,2744.49,Cash
O00314,2026-06-03,C0952,Karthik Iyer,P3693,Keyboard,Electronics,North,Haryana,7,1238.45,0.0,8669.15,5477.99,3191.16,UPI
O00315,2025-09-21,C0366,Divya Iyer,P1101,T-Shirt,Clothing,East,West Bengal,5,1763.01,0.15,7492.79,5878.93,1613.86,Net Banking
O00316,2025-04-08,C0570,Priya Singh,P7087,Tablet,Electronics,South,Andhra Pradesh,2,19519.74,0.0,39039.48,24212.2,14827.28,Net Banking
O00317,2025-10-23,C0110,Sneha Nair,P8566,Dress,Clothing,South,Karnataka,4,4306.47,0.05,16364.59,10880.61,5483.98,Net Banking
O00318,2025-03-27,C0166,Sneha Nair,P5057,Headphones,Electronics,East,Odisha,7,2264.7,0.15,13474.96,10100.86,3374.1,Net Banking
O00319,2026-02-28,C1136,Vijay Kumar,P4333,Desk,Furniture,South,Karnataka,1,14191.68,0.05,13482.1,10480.6,3001.5,Credit Card
O00320,2025-03-30,C0972,Sneha Kumar,P4636,Smartphone,Electronics,North,Haryana,7,27364.56,0.0,191551.92,116909.03,74642.89,Net Banking
O00321,2025-02-09,C0981,Priya Verma,P0790,Face Cream,Beauty,North,Haryana,7,1117.35,0.1,7039.3,5194.58,1844.72,UPI
O00322,2026-03-15,C0345,Sneha Kumar,P0899,Perfume,Beauty,West,Goa,1,1454.61,0.1,1309.15,941.33,367.82,Credit Card
O00323,2025-03-13,C0486,Ananya Nair,P7050,Makeup Kit,Beauty,North,Haryana,4,1244.68,0.15,4231.91,2952.96,1278.95,Credit Card
O00324,2026-02-26,C0185,Ananya Patel,P1077,Skin Care Set,Beauty,East,Jharkhand,2,2710.43,0.0,5420.86,3868.48,1552.38,Net Banking
O00325,2025-12-11,C0762,Divya Iyer,P7780,Vacuum Cleaner,Home & Kitchen,South,Telangana,7,8422.22,0.0,58955.54,46513.6,12441.94,Credit Card
O00326,2025-12-03,C0911,Arun Nair,P3727,Monitor,Electronics,South,Tamil Nadu,2,13978.78,0.15,23763.93,19170.83,4593.1,Debit Card
O00327,2025-08-17,C0887,Priya Reddy,P7087,Tablet,Electronics,North,Delhi,2,26361.82,0.1,47451.28,38171.77,9279.51,Credit Card
O00328,2025-06-20,C0849,Sneha Patel,P4333,Desk,Furniture,South,Telangana,4,18400.65,0.05,69922.47,53536.33,16386.14,Net Banking
O00329,2026-02-21,C1025,Rahul Sharma,P3727,Monitor,Electronics,East,West Bengal,1,16056.15,0.05,15253.34,11678.13,3575.21,UPI
O00330,2025-07-09,C1066,Rahul Iyer,P7291,Jacket,Clothing,West,Goa,3,5187.88,0.0,15563.64,11105.43,4458.21,Net Banking
O00331,2026-05-08,C0227,Rahul Nair,P9007,Jeans,Clothing,West,Gujarat,1,1763.73,0.05,1675.54,988.5,687.04,Cash
O00332,2025-07-03,C1143,Karthik Patel,P7291,Jacket,Clothing,South,Kerala,4,5643.15,0.05,21443.97,13886.85,7557.12,Credit Card
O00333,2025-10-15,C0700,Rahul Rao,P4333,Desk,Furniture,North,Uttar Pradesh,4,11799.44,0.0,47197.76,32390.48,14807.28,UPI
O00334,2026-03-23,C0370,Divya Reddy,P4870,Smartwatch,Electronics,East,Jharkhand,4,5055.71,0.0,20222.84,15175.86,5046.98,Net Banking
O00335,2025-09-07,C1097,Meena Singh,P4333,Desk,Furniture,South,Kerala,2,8543.85,0.05,16233.32,9862.57,6370.75,Debit Card
O00336,2025-06-12,C0162,Vijay Sharma,P1796,Mouse,Electronics,South,Telangana,4,2369.41,0.05,9003.76,5867.98,3135.78,UPI
O00337,2026-01-13,C0628,Ananya Das,P4333,Desk,Furniture,West,Madhya Pradesh,6,14716.35,0.0,88298.1,65668.78,22629.32,Credit Card
O00338,2025-10-29,C0889,Meena Das,P3727,Monitor,Electronics,West,Madhya Pradesh,6,27950.67,0.05,159318.82,120432.29,38886.53,Cash
O00339,2025-07-11,C0138,Ravi Singh,P8566,Dress,Clothing,East,Odisha,1,1330.94,0.05,1264.39,970.04,294.35,Credit Card
O00340,2025-02-25,C0585,Priya Kumar,P8566,Dress,Clothing,South,Telangana,4,3467.78,0.15,11790.45,7469.66,4320.79,Credit Card
O00341,2026-03-14,C0615,Meena Das,P8699,Coffee Maker,Home & Kitchen,North,Delhi,7,3582.32,0.0,25076.24,14708.22,10368.02,UPI
O00342,2025-04-21,C0694,Meena Das,P2376,Dining Table,Furniture,North,Delhi,7,30158.8,0.05,200556.02,133208.62,67347.4,UPI
O00343,2025-06-15,C0774,Rahul Nair,P4333,Desk,Furniture,North,Rajasthan,5,16529.45,0.1,74382.53,57093.16,17289.37,Net Banking
O00344,2025-01-06,C0407,Ravi Sharma,P3727,Monitor,Electronics,West,Gujarat,2,28679.29,0.05,54490.65,34871.04,19619.61,Debit Card
O00345,2026-01-23,C0903,Vijay Patel,P9007,Jeans,Clothing,North,Rajasthan,7,3340.05,0.1,21042.32,12592.41,8449.91,Debit Card
O00346,2025-05-02,C0381,Arun Iyer,P7087,Tablet,Electronics,East,Jharkhand,3,38943.32,0.05,110988.46,84351.99,26636.47,Credit Card
O00347,2026-04-08,C0808,Divya Rao,P8566,Dress,Clothing,North,Uttar Pradesh,4,3073.1,0.1,11063.16,6670.81,4392.35,Debit Card
O00348,2026-05-19,C1149,Ravi Patel,P1796,Mouse,Electronics,North,Punjab,6,2356.23,0.1,12723.64,9448.39,3275.25,Net Banking
O00349,2025-06-20,C0453,Ananya Nair,P4333,Desk,Furniture,East,Bihar,2,9742.89,0.0,19485.78,14893.97,4591.81,Credit Card
O00350,2026-04-02,C1030,Sneha Patel,P6993,Air Fryer,Home & Kitchen,South,Andhra Pradesh,2,3554.22,0.2,5686.75,4616.39,1070.36,Cash
O00351,2026-02-20,C0150,Vijay Rao,P7087,Tablet,Electronics,West,Gujarat,3,39933.44,0.0,119800.32,82700.1,37100.22,Credit Card
O00352,2025-03-24,C1071,Divya Iyer,P9685,Laptop,Electronics,East,West Bengal,6,78288.71,0.0,469732.26,336187.75,133544.51,UPI
O00353,2026-05-09,C1049,Rahul Singh,P6993,Air Fryer,Home & Kitchen,North,Delhi,2,4152.86,0.0,8305.72,6472.12,1833.6,Net Banking
O00354,2026-03-24,C0844,Ravi Rao,P9685,Laptop,Electronics,South,Kerala,2,56518.67,0.0,113037.34,81132.32,31905.02,Credit Card
